Day,Month,Year,Season,Average,Precipitation,New Snow,Snow Depth,Daylight
163,6,2019,2,60.5,T,0,0,1296
164,6,2019,2,63,0,0,0,1299
165,6,2019,2,64,0,0,0,1302
166,6,2019,2,65.5,0.02,0,0,1304
167,6,2019,2,67.5,T,0,0,1306
168,6,2019,2,62.5,0.02,0,0,1308
169,6,2019,2,65,T,0,0,1309
170,6,2019,2,69,T,0,0,1310
171,6,2019,2,68.5,0,0,0,1310
172,6,2019,2,70,T,0,0,1309
173,6,2019,2,70.5,T,0,0,1308
174,6,2019,2,63.5,0.1,0,0,1307
175,6,2019,2,66,T,0,0,1305
176,6,2019,2,64,0,0,0,1302
177,6,2019,2,65.5,0,0,0,1300
178,6,2019,2,65,T,0,0,1297
179,6,2019,2,71.5,0,0,0,1293
180,6,2019,2,74,0,0,0,1289
181,6,2019,2,70.5,0.15,0,0,1285
182,7,2019,2,61,0.01,0,0,1281
183,7,2019,2,61,0,0,0,1276
184,7,2019,2,66.5,0,0,0,1271
185,7,2019,2,64.5,0,0,0,1266
186,7,2019,2,71.5,0,0,0,1260
187,7,2019,2,71.5,0,0,0,1255
188,7,2019,2,69.5,0,0,0,1249
189,7,2019,2,69,0,0,0,1243
190,7,2019,2,71,0,0,0,1237
191,7,2019,2,70,0,0,0,1231
192,7,2019,2,72,0,0,0,1225
193,7,2019,2,62.5,0.17,0,0,1218
194,7,2019,2,68.5,T,0,0,1212
195,7,2019,2,66,0,0,0,1206
196,7,2019,2,66,0,0,0,1199
197,7,2019,2,61.5,0.01,0,0,1192
198,7,2019,2,64.5,0.03,0,0,1186
199,7,2019,2,68.5,0.03,0,0,1179
200,7,2019,2,63.5,0,0,0,1172
201,7,2019,2,61,0,0,0,1165
202,7,2019,2,67.5,0,0,0,1159
203,7,2019,2,67.5,0,0,0,1152
204,7,2019,2,71.5,T,0,0,1145
205,7,2019,2,71.5,0,0,0,1138
206,7,2019,2,67,0,0,0,1131
207,7,2019,2,60,0.19,0,0,1124
208,7,2019,2,62,T,0,0,1117
209,7,2019,2,62,0.41,0,0,1110
210,7,2019,2,62,0.01,0,0,1103
211,7,2019,2,62,0.01,0,0,1097
212,7,2019,2,63,0.02,0,0,1090
213,8,2019,2,60.5,0.29,0,0,1083
214,8,2019,2,57,1.27,0,0,1076
215,8,2019,2,63,0.76,0,0,1069
216,8,2019,2,58.5,0.04,0,0,1062
217,8,2019,2,58,0.26,0,0,1055
218,8,2019,2,62.5,0.49,0,0,1048
219,8,2019,2,59.5,0.03,0,0,1041
220,8,2019,2,59,0,0,0,1034
221,8,2019,2,61.5,0.01,0,0,1027
222,8,2019,2,58.5,0.02,0,0,1020
223,8,2019,2,60,0,0,0,1013
224,8,2019,2,60,T,0,0,1006
225,8,2019,2,61.5,1.11,0,0,999
226,8,2019,2,59,0.01,0,0,993
227,8,2019,2,55.5,0.13,0,0,986
228,8,2019,2,52,0.91,0,0,979
229,8,2019,2,53.5,T,0,0,972
230,8,2019,2,50.5,0.05,0,0,965
231,8,2019,2,49,0,0,0,958
232,8,2019,2,52,T,0,0,951
233,8,2019,2,51,0.16,0,0,945
234,8,2019,2,50,T,0,0,938
235,8,2019,2,51.5,0.04,0,0,931
236,8,2019,2,51.5,0,0,0,924
237,8,2019,2,49,0,0,0,917
238,8,2019,2,52.5,0,0,0,911
239,8,2019,2,54,T,0,0,904
240,8,2019,2,52.5,0,0,0,897
241,8,2019,2,54,0,0,0,890
242,8,2019,2,52.5,0,0,0,884
243,8,2019,2,54.5,0,0,0,877
244,9,2019,2,56.5,0,0,0,870
245,9,2019,2,60.5,0,0,0,863
246,9,2019,2,53.5,0,0,0,857
247,9,2019,2,53.5,0,0,0,850
248,9,2019,2,52.5,0,0,0,843
249,9,2019,2,52.5,0,0,0,837
250,9,2019,2,57,0,0,0,830
251,9,2019,3,59.5,T,0,0,823
252,9,2019,3,56,T,0,0,817
253,9,2019,3,52,0,0,0,810
254,9,2019,3,52.5,0.12,0,0,803
255,9,2019,3,52.5,0,0,0,797
256,9,2019,3,60,0,0,0,790
257,9,2019,3,52.5,0.01,0,0,783
258,9,2019,3,50,0,0,0,777
259,9,2019,3,50,T,0,0,770
260,9,2019,3,42,T,0,0,763
261,9,2019,3,43.5,0.22,0,0,757
262,9,2019,3,45,0.11,0,0,750
263,9,2019,3,48.5,0.06,0,0,744
264,9,2019,3,41,0.13,0,0,737
265,9,2019,3,39.5,0,0,0,730
266,9,2019,3,42,0,0,0,724
267,9,2019,3,36.5,T,0,0,717
268,9,2019,3,38.5,0,0,0,710
269,9,2019,3,37.5,0.03,0,0,704
270,9,2019,3,37.5,0,0,0,697
271,9,2019,3,41,0,0,0,691
272,9,2019,3,45.5,0.35,0,0,684
273,9,2019,3,44,0.01,0,0,677
274,10,2019,3,39.5,0.2,0,0,671
275,10,2019,3,38.5,0.4,T,0,664
276,10,2019,3,37,0.06,T,0,657
277,10,2019,3,37,0.28,0,0,651
278,10,2019,3,32.5,0.06,0.8,T,644
279,10,2019,3,32.5,0.15,0.9,T,637
280,10,2019,3,34,T,T,1,631
281,10,2019,3,34.5,0.07,0.2,1,624
282,10,2019,3,38,0.04,T,0,617
283,10,2019,3,38,0.22,T,0,611
284,10,2019,3,34.5,T,T,0,604
285,10,2019,3,32.5,0,0,0,597
286,10,2019,3,27,T,T,0,591
287,10,2019,3,25.5,0,0,0,584
288,10,2019,3,25.5,0,0,0,577
289,10,2019,3,25.5,0,0,0,571
290,10,2019,3,28,0,0,0,564
291,10,2019,3,33,0,0,0,557
292,10,2019,3,32.5,0,0,0,550
293,10,2019,3,32,0,0,0,544
294,10,2019,3,27.5,T,T,0,537
295,10,2019,3,27,T,T,0,530
296,10,2019,3,30,0,0,0,523
297,10,2019,3,31.5,0.01,T,0,517
298,10,2019,3,25.5,0.11,1.3,1,510
299,10,2019,3,27.5,T,0,1,503
300,10,2019,3,40,0.06,0,0,496
301,10,2019,3,38,0,0,0,490
302,10,2019,3,30,0,0,0,483
303,10,2019,3,26.5,0.02,0.1,T,476
304,10,2019,3,21.5,0,0,T,470
305,11,2019,3,25,0.24,2.8,T,463
306,11,2019,3,20.5,0.03,0.2,3,456
307,11,2019,3,12,0.01,0.1,3,449
308,11,2019,3,4,0,0,3,443
309,11,2019,3,7.5,0,0,3,436
310,11,2019,3,25,0.47,4.6,3,429
311,11,2019,3,21,0.32,3.4,8,423
312,11,2019,3,7,0,0,11,416
313,11,2019,0,-1,0,0,10,409
314,11,2019,0,6.5,T,T,10,403
315,11,2019,0,18.5,0,0,8,396
316,11,2019,0,11.5,0,0,8,389
317,11,2019,0,7.5,T,T,8,383
318,11,2019,0,9,0.21,3.2,8,376
319,11,2019,0,4,0.05,0.7,11,370
320,11,2019,0,3.5,0.07,1.4,12,363
321,11,2019,0,2.5,T,T,11,357
322,11,2019,0,4,0.07,0.9,11,351
323,11,2019,0,4.5,0.1,2.5,14,344
324,11,2019,0,10.5,T,T,14,338
325,11,2019,0,17,0,0,14,332
326,11,2019,0,27,T,T,13,326
327,11,2019,0,18.5,T,T,13,320
328,11,2019,0,14,T,T,12,314
329,11,2019,0,13,0.02,0.7,11,308
330,11,2019,0,4,0.1,1.1,12,302
331,11,2019,0,23,0,0,13,297
332,11,2019,0,31,0.11,1.7,12,291
333,11,2019,0,25.5,0.03,0.4,13,286
334,11,2019,0,20,T,T,13,281
335,12,2019,0,18.5,0.06,0.8,14,275
336,12,2019,0,13.5,0.07,2,16,270
337,12,2019,0,2,T,0.1,16,266
338,12,2019,0,-4,T,T,15,261
339,12,2019,0,-17.5,0,0,15,257
340,12,2019,0,-16.5,0,0,14,252
341,12,2019,0,1,0,0,14,248
342,12,2019,0,13,0.02,0.3,14,245
343,12,2019,0,18,0,0,14,241
344,12,2019,0,19.5,0,0,14,238
345,12,2019,0,17,0,T,14,235
346,12,2019,0,9.5,0,0,13,232
347,12,2019,0,7.5,0,0,13,229
348,12,2019,0,-1,0,0,13,229
349,12,2019,0,-4.5,0,0,13,225
350,12,2019,0,-5.5,0,0,13,224
351,12,2019,0,-2,0,0,13,223
352,12,2019,0,-3,0,0,13,222
353,12,2019,0,-16.5,0,0,13,221
354,12,2019,0,-29.5,T,T,13,221
355,12,2019,0,-32.5,T,T,13,221
356,12,2019,0,-30.5,0,0,13,221
357,12,2019,0,-18.5,T,T,13,222
358,12,2019,0,-12,0.08,1.3,13,223
359,12,2019,0,-15.5,0.08,1,14,224
360,12,2019,0,-17.5,T,0.1,15,225
361,12,2019,0,-30.5,T,0.1,15,227
362,12,2019,0,-21.5,0.07,1.1,15,229
363,12,2019,0,-6,T,0.1,16,231
364,12,2019,0,2,T,T,16,234
365,12,2019,0,-3,T,T,16,237
1,1,2020,0,-1,0.13,1.9,16,241
2,1,2020,0,-9.5,T,T,17,245
3,1,2020,0,-21.5,T,T,16,248
4,1,2020,0,-28.5,T,0.1,16,252
5,1,2020,0,-31,T,T,16,261
6,1,2020,0,-30,T,T,16,266
7,1,2020,0,-31.5,0.01,0.2,16,271
8,1,2020,0,-39.5,T,T,16,275
9,1,2020,0,-38,0,0,16,281
10,1,2020,0,-34.5,0,0,16,286
11,1,2020,0,-30.5,0,0,16,291
12,1,2020,0,-25.5,0,0,16,297
13,1,2020,0,-7.5,0.03,1,16,303
14,1,2020,0,-1,0.05,1.2,17,308
15,1,2020,0,-8,T,T,18,314
16,1,2020,0,-18.5,0,0,18,320
17,1,2020,0,-23,0,0,18,326
18,1,2020,0,-25.5,0,0,18,332
19,1,2020,0,-29,0,0,18,339
20,1,2020,0,-19,0,T,18,345
21,1,2020,0,-15,T,T,18,351
22,1,2020,0,-13.5,0.01,0.1,18,358
23,1,2020,0,-11.5,0.05,0.4,18,364
24,1,2020,0,-3.5,0.02,0.2,19,371
25,1,2020,0,-18,T,T,19,377
26,1,2020,0,-29,0.04,0.7,19,384
27,1,2020,0,-29.5,T,0.1,19,390
28,1,2020,0,-28.5,T,T,18,397
29,1,2020,0,-22,0.04,0.9,18,404
30,1,2020,0,-19,T,T,19,410
31,1,2020,0,-21.5,0.04,0.5,19,417
32,2,2020,0,-26.5,T,T,19,424
33,2,2020,0,-19.5,0,0,19,431
34,2,2020,0,0,0,0,19,437
35,2,2020,0,6,0.06,0.9,19,444
36,2,2020,0,0.5,0,T,20,451
37,2,2020,0,14.5,0.23,3.5,20,458
38,2,2020,0,7.5,T,0.1,23,465
39,2,2020,0,11.5,T,T,23,471
40,2,2020,0,17,0.16,2.6,24,478
41,2,2020,0,-6,0.04,0.5,24,485
42,2,2020,0,-22,0,0,24,492
43,2,2020,0,-13,0,0,24,499
44,2,2020,0,-28,0,0,24,506
45,2,2020,0,-26.5,0,0,24,512
46,2,2020,0,-23.5,0,0,24,519
47,2,2020,0,-20,T,0.1,23,526
48,2,2020,0,-5,0,0,22,533
49,2,2020,0,14,0,0,22,540
50,2,2020,0,15,T,T,22,546
51,2,2020,0,17.5,0,0,21,553
52,2,2020,0,10.5,0.01,0.1,21,560
53,2,2020,0,5,T,T,21,567
54,2,2020,0,-13,T,0.2,21,574
55,2,2020,0,-15,0,0,21,580
56,2,2020,0,-13,0,0,21,587
57,2,2020,0,-11,0,0,21,594
58,2,2020,0,-15.5,0,0,21,601
59,2,2020,0,-20.5,0,0,21,608
60,2,2020,0,-15.5,0,T,21,614
61,3,2020,0,9,0.21,5.7,21,621
62,3,2020,0,-13,0.05,0.7,26,628
63,3,2020,0,-17,T,0.1,26,635
64,3,2020,0,-24,T,T,26,641
65,3,2020,0,-22.5,0,0,26,648
66,3,2020,0,-13.5,0,0,26,655
67,3,2020,0,3.5,0.01,0.2,26,662
68,3,2020,0,14,0.03,0.5,24,668
69,3,2020,0,4.5,0.03,0.5,24,675
70,3,2020,0,-11,T,T,24,682
71,3,2020,0,-17.5,T,T,24,689
72,3,2020,0,-8,T,T,24,695
73,3,2020,0,10,0,0,24,702
74,3,2020,0,10,T,T,24,709
75,3,2020,0,26.5,0.03,0.6,24,716
76,3,2020,1,21,T,0.1,24,722
77,3,2020,1,21,T,T,24,729
78,3,2020,1,27,T,T,24,736
79,3,2020,1,27,0.08,1,25,742
80,3,2020,1,33.5,0.04,1,27,749
81,3,2020,1,29,0.07,1.3,24,756
82,3,2020,1,23.5,0.04,1.4,26,763
83,3,2020,1,27,0.62,9.1,32,769
84,3,2020,1,35.5,T,T,31,776
85,3,2020,1,32,0.38,5.3,31,783
86,3,2020,1,16,T,T,29,790
87,3,2020,1,0.5,0,0,29,796
88,3,2020,1,4.5,0,0,29,803
89,3,2020,1,6,0,0,29,810
90,3,2020,1,5.5,0,0,28,817
91,3,2020,1,13.5,0,0,28,823
92,4,2020,1,15.5,0,0,28,830
93,4,2020,1,22,0,0,28,837
94,4,2020,1,27.5,0.04,0.4,28,844
95,4,2020,1,28,0.39,2.8,28,851
96,4,2020,1,28.5,0.06,0.6,30,857
97,4,2020,1,17.5,0.05,0.5,28,864
98,4,2020,1,14,T,T,28,871
99,4,2020,1,13,0,0,28,878
100,4,2020,1,14.5,0,0,28,885
101,4,2020,1,20.5,0.16,3.6,28,891
102,4,2020,1,26.5,0,0,31,898
103,4,2020,1,32.5,0,0,28,905
104,4,2020,1,34.5,0.08,0,27,912
105,4,2020,1,36.5,0,0,23,919
106,4,2020,1,39,0.03,0,21,926
107,4,2020,1,37.5,0.07,0,19,933
108,4,2020,1,38.5,0.01,0,11,940
109,4,2020,1,42,0.1,0,11,946
110,4,2020,1,42,0.1,0,9,953
111,4,2020,1,39.5,0.06,0,6,960
112,4,2020,1,38,0.12,0,5,967
113,4,2020,1,35,0,0,4,974
114,4,2020,1,35,0,0,3,981
115,4,2020,1,32,0,0,1,989
116,4,2020,1,30.5,0,0,T,995
117,4,2020,1,35,0,0,T,1002
118,4,2020,1,37,0,0,T,1009
119,4,2020,1,36.5,0,0,T,1016
120,4,2020,1,33.5,0,0,T,1023
121,4,2020,1,34,0,0,T,1030
122,5,2020,1,39.5,0,0,T,1037
123,5,2020,1,41,0,0,T,1044
124,5,2020,1,42.5,0,0,T,1051
125,5,2020,1,49,T,0,T,1058
126,5,2020,1,47,0,0,T,1065
127,5,2020,1,48,0,0,T,1072
128,5,2020,1,53,0,0,0,1079
129,5,2020,1,57.5,0,0,0,1086
130,5,2020,1,58,0,0,0,1093
131,5,2020,1,62.5,0,0,0,1100
132,5,2020,1,61.5,0,0,0,1107
133,5,2020,1,54.5,0.01,0,0,1114
134,5,2020,1,52,0,0,0,1121
135,5,2020,1,48.5,0,0,0,1128
136,5,2020,1,55.5,0,0,0,1135
137,5,2020,2,46.5,0,0,0,1142
138,5,2020,2,44.5,0,0,0,1149
139,5,2020,2,49,0,0,0,1156
140,5,2020,2,54.5,0,0,0,1163
141,5,2020,2,55.5,0,0,0,1170
142,5,2020,2,55.5,0,0,0,1176
143,5,2020,2,55.5,0,0,0,1183
144,5,2020,2,56.5,0,0,0,1190
145,5,2020,2,56,0.01,0,0,1197
146,5,2020,2,53,0.08,0,0,1203
147,5,2020,2,53,T,0,0,1210
148,5,2020,2,51.5,0,0,0,1216
149,5,2020,2,58,T,0,0,1223
150,5,2020,2,64,T,0,0,1229
151,5,2020,2,67,T,0,0,1235
152,5,2020,2,62,0.39,0,0,1241
153,6,2020,2,58.5,0.19,0,0,1247
154,6,2020,2,57,T,0,0,1253
155,6,2020,2,55.5,0.03,0,0,1258
156,6,2020,2,59,T,0,0,1264
157,6,2020,2,60,T,0,0,1269
158,6,2020,2,60,T,0,0,1274
159,6,2020,2,59.5,0,0,0,1279
160,6,2020,2,62.5,T,0,0,1284
161,6,2020,2,63,T,0,0,1288
162,6,2020,2,61.5,0,0,0,1292
163,6,2020,2,63,T,0,0,1296
164,6,2020,2,62.5,0,0,0,1299
165,6,2020,2,67,T,0,0,1302
166,6,2020,2,60.5,0.11,0,0,1304
167,6,2020,2,64.5,0.09,0,0,1306
168,6,2020,2,66,0,0,0,1308
169,6,2020,2,64.5,T,0,0,1309
170,6,2020,2,67,0.07,0,0,1310
171,6,2020,2,58.5,0.47,0,0,1310
172,6,2020,2,63,0.54,0,0,1310
173,6,2020,2,55,1.13,0,0,1309
174,6,2020,2,52,0.03,0,0,1308
175,6,2020,2,56,0.02,0,0,1307
176,6,2020,2,56.5,0.15,0,0,1305
177,6,2020,2,57,0,0,0,1302
178,6,2020,2,57.5,0.02,0,0,1300
179,6,2020,2,60,0,0,0,1297
180,6,2020,2,59.5,0.04,0,0,1293
181,6,2020,2,56.5,0.03,0,0,1289
182,6,2020,2,51,0.17,0,0,1285
183,7,2020,2,51.5,0,0,0,1281
184,7,2020,2,56,0,0,0,1276
185,7,2020,2,58.5,0,0,0,1271
186,7,2020,2,64,0,0,0,1266
187,7,2020,2,64.5,0,0,0,1260
188,7,2020,2,63.5,0,0,0,1255
189,7,2020,2,66.5,T,0,0,1249
190,7,2020,2,60.5,0,0,0,1243
191,7,2020,2,60.5,0.47,0,0,1237
192,7,2020,2,61.5,0.02,0,0,1231
193,7,2020,2,61,0,0,0,1225
194,7,2020,2,61,0,0,0,1218
195,7,2020,2,60.5,0.63,0,0,1212
196,7,2020,2,63.5,0.05,0,0,1206
197,7,2020,2,62.5,0,0,0,1199
198,7,2020,2,62.5,0.25,0,0,1192
199,7,2020,2,63,0.03,0,0,1186
200,7,2020,2,62,0.14,0,0,1179
201,7,2020,2,63,0.02,0,0,1172
202,7,2020,2,64,0.28,0,0,1165
203,7,2020,2,57,0.09,0,0,1159
204,7,2020,2,58,0.13,0,0,1152
205,7,2020,2,60.5,T,0,0,1145
206,7,2020,2,58.5,0.01,0,0,1138
207,7,2020,2,60,0.07,0,0,1131
208,7,2020,2,61,T,0,0,1124
209,7,2020,2,57.5,0.12,0,0,1117
210,7,2020,2,56.5,T,0,0,1110
211,7,2020,2,60.5,0,0,0,1103
212,7,2020,2,65.5,0,0,0,1097
213,7,2020,2,65,0,0,0,1090
214,8,2020,2,67.5,0.12,0,0,1083
215,8,2020,2,62.5,0.36,0,0,1076
216,8,2020,2,59.5,0.74,0,0,1069
217,8,2020,2,61.5,0.01,0,0,1062
218,8,2020,2,62,0,0,0,1055
219,8,2020,2,62.5,T,0,0,1048
220,8,2020,2,60.5,T,0,0,1041
221,8,2020,2,59.5,T,0,0,1034
222,8,2020,2,57.5,0.03,0,0,1027
223,8,2020,2,58.5,0.02,0,0,1020
224,8,2020,2,57,0.02,0,0,1013
225,8,2020,2,57,0.28,0,0,1006
226,8,2020,2,59.5,0,0,0,999
227,8,2020,2,58.5,0,0,0,993
228,8,2020,2,62,T,0,0,986
229,8,2020,2,61,0,0,0,979
230,8,2020,2,59.5,0,0,0,972
231,8,2020,2,61.5,0,0,0,965
232,8,2020,2,62.5,0,0,0,958
233,8,2020,2,61.5,0.02,0,0,951
234,8,2020,2,61,0.01,0,0,945
235,8,2020,2,64.5,0,0,0,938
236,8,2020,2,61,0.16,0,0,931
237,8,2020,2,58,0.01,0,0,924
238,8,2020,2,57.5,0.29,0,0,917
239,8,2020,2,55,0.02,0,0,911
240,8,2020,2,56.5,0.01,0,0,904
241,8,2020,2,55.5,0.02,0,0,897
242,8,2020,2,56,0,0,0,890
243,8,2020,2,56,T,0,0,884
244,8,2020,2,59,T,0,0,877
245,9,2020,2,56,0.02,0,0,870
246,9,2020,2,53,0.01,0,0,863
247,9,2020,2,53,0.01,0,0,857
248,9,2020,2,48.5,0.04,0,0,850
249,9,2020,2,44.5,0.02,0,0,843
250,9,2020,2,49.5,0.02,0,0,837
251,9,2020,2,57,0.13,0,0,830
252,9,2020,3,51,0.39,0,0,823
253,9,2020,3,47,0.17,0,0,817
254,9,2020,3,43.5,T,0,0,810
255,9,2020,3,43,T,0,0,803
256,9,2020,3,46,0,0,0,797
257,9,2020,3,45.5,0,0,0,790
258,9,2020,3,47,T,0,0,783
259,9,2020,3,54.5,0.04,0,0,777
260,9,2020,3,51,0.02,0,0,770
261,9,2020,3,53.5,0.03,0,0,763
262,9,2020,3,47.5,0.01,0,0,757
263,9,2020,3,46.5,0.12,0,0,750
264,9,2020,3,43.5,0,0,0,744
265,9,2020,3,43.5,0,0,0,737
266,9,2020,3,44.5,0,0,0,730
267,9,2020,3,47,0.03,0,0,724
268,9,2020,3,39.5,0.11,0,0,717
269,9,2020,3,41,0.04,0,0,710
270,9,2020,3,46.5,0,0,0,704
271,9,2020,3,47,0,0,0,697
272,9,2020,3,44,0,0,0,691
273,9,2020,3,43,0,0,0,684
274,9,2020,3,51,0,0,0,677
275,10,2020,3,51.5,0,0,0,671
276,10,2020,3,56.5,0,0,0,664
277,10,2020,3,49,0,0,0,657
278,10,2020,3,45,0,0,0,651
279,10,2020,3,39.5,0,0,0,644
280,10,2020,3,35.5,0.06,0,0,637
281,10,2020,3,42.5,0.01,0,0,631
282,10,2020,3,42.5,0,0,0,624
283,10,2020,3,39.5,0,0,0,617
284,10,2020,3,38.5,0,0,0,611
285,10,2020,3,32,0,0,0,604
286,10,2020,3,30,0,0,0,597
287,10,2020,3,25.5,0,0,0,591
288,10,2020,3,21.5,T,T,T,584
289,10,2020,3,15.5,0.01,T,T,577
290,10,2020,3,13,0,0,T,571
291,10,2020,3,17.5,0,0,T,564
292,10,2020,3,16,T,T,T,557
293,10,2020,3,20,0.18,2.3,2,550
294,10,2020,3,14.5,0.02,0.2,2,544
295,10,2020,3,25,T,T,2,537
296,10,2020,3,14,T,T,2,530
297,10,2020,3,10,0,0,2,523
298,10,2020,3,17.5,0,0,2,517
299,10,2020,3,29.5,T,T,2,510
300,10,2020,3,30,0.37,4,4,503
301,10,2020,3,28,0.01,0.5,5,496
302,10,2020,3,16,T,T,5,490
303,10,2020,3,16,T,0.5,5,483
304,10,2020,3,12,T,0.3,5,476
305,10,2020,3,5.5,0.04,1,6,470
306,11,2020,3,-8,T,T,6,463
307,11,2020,3,-15,T,T,6,456
308,11,2020,3,-18.5,T,T,5,449
309,11,2020,3,-21.5,T,T,5,443
310,11,2020,3,-5,0.14,3.2,8,436
311,11,2020,3,22.5,0.79,11.8,19,429
312,11,2020,3,24,0.04,2.5,18,423
313,11,2020,3,28.5,0.18,1.9,17,416
314,11,2020,0,19.5,0.01,0.4,18,409
315,11,2020,0,17.5,0.1,1.5,18,403
316,11,2020,0,16,0,0,17,396
317,11,2020,0,5.5,T,T,17,389
318,11,2020,0,14,0.03,1,18,383
319,11,2020,0,11.5,0.01,T,17,376
320,11,2020,0,-3,T,1,18,370
321,11,2020,0,-13,T,T,18,363
322,11,2020,0,-13.5,0,0,17,357
323,11,2020,0,-13.5,0,0,16,351
324,11,2020,0,-15.5,0,0,16,344
325,11,2020,0,-15.5,0,0,15,338
326,11,2020,0,-7.5,0,0,15,332
327,11,2020,0,-1,0.05,0.7,15,326
328,11,2020,0,-3.5,0,0,15,320
329,11,2020,0,0.5,T,0.3,15,314
330,11,2020,0,14,T,T,15,308
331,11,2020,0,16.5,0.01,0.1,15,302
332,11,2020,0,9.5,0,0,14,297
333,11,2020,0,5,0,0,14,291
334,11,2020,0,4,0.02,0.3,14,286
335,11,2020,0,6.5,T,T,14,281
336,12,2020,0,22,0,0,14,275
337,12,2020,0,19,0.02,0.5,14,270
338,12,2020,0,8.5,0.01,0.4,14,266
339,12,2020,0,-6.5,T,T,14,261
340,12,2020,0,-9.5,T,0.1,14,257
341,12,2020,0,-6,0,0,14,252
342,12,2020,0,-0.5,0,0,14,248
343,12,2020,0,-1,0,T,13,245
344,12,2020,0,1.5,T,T,13,241
345,12,2020,0,-6.5,0.03,0.9,14,238
346,12,2020,0,-15.5,0,0,14,235
347,12,2020,0,-11,0,0,14,232
348,12,2020,0,1.5,0,T,14,229
349,12,2020,0,12,T,0.1,14,229
350,12,2020,0,10.5,T,T,14,225
351,12,2020,0,1.5,0,0,14,224
352,12,2020,0,-13,0,0,14,223
353,12,2020,0,-16.5,0,0,14,222
354,12,2020,0,-10.5,0.02,T,14,221
355,12,2020,0,-6.5,0.1,0.8,15,221
356,12,2020,0,-8.5,T,0.2,15,221
357,12,2020,0,16,0,0,15,221
358,12,2020,0,20,0.04,0.6,15,222
359,12,2020,0,2.5,0,0,15,223
360,12,2020,0,1,0,0,15,224
361,12,2020,0,-2,0,0,15,225
362,12,2020,0,-2,0,0,15,227
363,12,2020,0,11,0,0,15,229
364,12,2020,0,5.5,0,0,15,231
365,12,2020,0,-4.5,0,0,15,234
366,12,2020,0,-6,0,0,15,237
1,1,2021,0,-13,0,0,15,241
2,1,2021,0,-8.5,T,T,14,245
3,1,2021,0,-4,T,T,14,248
4,1,2021,0,-9,0,0,14,252
5,1,2021,0,-10.5,0,0,14,261
6,1,2021,0,-10.5,0,0,14,266
7,1,2021,0,-2.5,0,0,14,271
8,1,2021,0,2.5,0,0,14,275
9,1,2021,0,4.5,0,0,14,281
10,1,2021,0,11,0,0,14,286
11,1,2021,0,12,T,T,14,291
12,1,2021,0,-1,0,0,14,297
13,1,2021,0,-6.5,0,0,14,303
14,1,2021,0,-2.5,0,0,14,308
15,1,2021,0,9,0,0,14,314
16,1,2021,0,-2,0,0,14,320
17,1,2021,0,5,0,0,14,326
18,1,2021,0,18,0,0,14,332
19,1,2021,0,13.5,T,0.1,14,339
20,1,2021,0,5.5,0,0,14,345
21,1,2021,0,3.5,0,0,14,351
22,1,2021,0,14,0,0,14,358
23,1,2021,0,5.5,0,0,14,364
24,1,2021,0,0,T,T,14,371
25,1,2021,0,-2,T,T,14,377
26,1,2021,0,-17,T,T,14,384
27,1,2021,0,-19,0,0,14,390
28,1,2021,0,-14.5,T,T,14,397
29,1,2021,0,-6.5,T,T,14,404
30,1,2021,0,-10.5,0.02,0.2,14,410
31,1,2021,0,-9.5,0.02,0.2,14,417
32,2,2021,0,-19,0,0,14,424
33,2,2021,0,-18.5,0,0,15,431
34,2,2021,0,-17,0.17,1.3,16,437
35,2,2021,0,-18,0.09,1.3,17,444
36,2,2021,0,-20,0,0,17,451
37,2,2021,0,-7,0.15,2.7,20,458
38,2,2021,0,-16.5,T,T,20,465
39,2,2021,0,-22,0,0,19,471
40,2,2021,0,-26.5,0,0,19,478
41,2,2021,0,-7.5,T,T,19,485
42,2,2021,0,10,0,0,19,492
43,2,2021,0,-2,0,0,19,499
44,2,2021,0,-7,0,0,19,506
45,2,2021,0,-11,0,0,18,512
46,2,2021,0,-10.5,T,T,18,519
47,2,2021,0,8,0.22,4.1,22,526
48,2,2021,0,1.5,T,T,22,533
49,2,2021,0,0,0.11,1.4,23,540
50,2,2021,0,-17,0.02,0.2,23,546
51,2,2021,0,-22,T,T,22,553
52,2,2021,0,-24,T,T,22,560
53,2,2021,0,-27,T,T,22,567
54,2,2021,0,-15.5,0.01,0.9,22,574
55,2,2021,0,11,T,T,21,580
56,2,2021,0,7.5,0.14,2.9,24,587
57,2,2021,0,12.5,0.18,2.4,26,594
58,2,2021,0,6.5,0.09,1.4,26,601
59,2,2021,0,-7.5,0.19,3.3,28,608
60,3,2021,0,-7,0.08,0.7,27,614
61,3,2021,0,0.5,T,0.2,26,621
62,3,2021,0,-3.5,0.01,0.1,25,628
63,3,2021,0,-5.5,T,T,25,635
64,3,2021,0,-2,0,0,25,641
65,3,2021,0,-4,0.01,0.2,24,648
66,3,2021,0,2,0.02,0.3,24,655
67,3,2021,0,17,T,T,23,662
68,3,2021,0,16.5,T,T,23,668
69,3,2021,0,19.5,0.27,3.5,26,675
70,3,2021,0,-4.5,T,0.1,26,682
71,3,2021,0,-18.5,0,0,26,689
72,3,2021,0,-13.5,0,0,26,695
73,3,2021,0,-4,0,0,26,702
74,3,2021,0,-3,T,T,26,709
75,3,2021,1,0,0.02,0.2,26,716
76,3,2021,1,-0.5,T,T,26,722
77,3,2021,1,4,0.01,T,25,729
78,3,2021,1,-1.5,0.02,0.4,25,736
